dataset,energy_reduction_vs_no_cache_pct,engine,engine_gpu_joules_per_request,engine_idle_adjusted_joules_per_request,engine_mean_latency_ms,engine_p95_latency_ms,fast_exact_path_hits,hit_rate,idle_adjusted_energy_reduction_vs_no_cache_pct,model,no_cache_gpu_joules_per_request,no_cache_idle_adjusted_joules_per_request,no_cache_mean_latency_ms,no_cache_p95_latency_ms,policy_exact_total,policy_semantic_partial_total,prompt_mode,reuse_successes,reused_prefix_tokens_total,seed,semantic_blocked_by_backend_total,semantic_opportunity_plans_total,semantic_partial_hits,semantic_partial_reused_tokens_total,semantic_quality_divergence_events,semantic_quality_divergence_sum,source_json,speedup_vs_no_cache_mean,speedup_vs_no_cache_p95,wasted_compute_ratio
ag_news,-1.3584210256400238,shadow_kv,93.1077109375,82.47551248256477,133.49815763444894,138.34012549632462,,0.0,2.4451661478015216,Qwen/Qwen2.5-32B-Instruct,91.8598671875,84.54272251390454,132.69489858555517,137.3865295012365,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen32b_longprefix_n128_clean_20260711/Qwen_Qwen2_5-32B-Instruct/semantic/seed_42/ag_news/shadow_kv/benchmark_hf_Qwen_Qwen2.5-32B-Instruct_public_dataset_ag_news_semantic_cuda.json,0.9939829952478199,0.9931068734275983,0.0
ag_news,12.287346989040634,shadow_kv_plus,80.5727265625,70.76359727002566,117.70627185933336,119.38939674946596,127,0.9921875,16.298416746175473,Qwen/Qwen2.5-32B-Instruct,91.8598671875,84.54272251390454,132.69489858555517,137.3865295012365,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen32b_longprefix_n128_clean_20260711/Qwen_Qwen2_5-32B-Instruct/semantic/seed_42/ag_news/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-32B-Instruct_public_dataset_ag_news_semantic_cuda.json,1.1273392359596113,1.1507431417007394,0.0
alpaca_eval,0.45127143418738,shadow_kv,91.9144765625,81.4842742190173,132.23972356126978,137.41727049418841,,0.0,1.1751018479091355,Qwen/Qwen2.5-32B-Instruct,92.331140625,82.45318309725302,132.10069526667212,137.2033280051255,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen32b_longprefix_n128_clean_20260711/Qwen_Qwen2_5-32B-Instruct/semantic/seed_42/alpaca_eval/shadow_kv/benchmark_hf_Qwen_Qwen2.5-32B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json,0.9989486646610143,0.9984431178970917,0.0
alpaca_eval,13.737358045337151,shadow_kv_plus,79.64728125,70.89747470808095,116.34831283618041,118.71515290404204,127,0.9921875,14.014872385875245,Qwen/Qwen2.5-32B-Instruct,92.331140625,82.45318309725302,132.10069526667212,137.2033280051255,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen32b_longprefix_n128_clean_20260711/Qwen_Qwen2_5-32B-Instruct/semantic/seed_42/alpaca_eval/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-32B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json,1.1353898655382413,1.155735596078687,0.0
banking77,0.21940116040042137,shadow_kv,91.94140625,81.48822221676636,132.4189346954654,137.08079855205142,,0.0,1.3098969886700143,Qwen/Qwen2.5-32B-Instruct,92.1435703125,82.56980156096424,132.26444174995322,137.31183905765647,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen32b_longprefix_n128_clean_20260711/Qwen_Qwen2_5-32B-Instruct/semantic/seed_42/banking77/shadow_kv/benchmark_hf_Qwen_Qwen2.5-32B-Instruct_public_dataset_banking77_semantic_cuda.json,0.9988333017036614,1.0016854330296108,0.0
banking77,13.35862843794124,shadow_kv_plus,79.834453125,70.51948736702398,116.79100667151943,118.35462363742408,127,0.9921875,14.594093683322074,Qwen/Qwen2.5-32B-Instruct,92.1435703125,82.56980156096424,132.26444174995322,137.31183905765647,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen32b_longprefix_n128_clean_20260711/Qwen_Qwen2_5-32B-Instruct/semantic/seed_42/banking77/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-32B-Instruct_public_dataset_banking77_semantic_cuda.json,1.1324882413416781,1.1601730024363666,0.0
cnn_dailymail,-0.5385687517603358,shadow_kv,134.4455859375,120.22981853153254,199.43064901428897,211.62826210129424,,0.0,0.39923482519955983,Qwen/Qwen2.5-32B-Instruct,133.7253828125,120.71174184307509,198.9534886176898,210.80771665510838,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen32b_longprefix_n128_clean_20260711/Qwen_Qwen2_5-32B-Instruct/semantic/seed_42/cnn_dailymail/shadow_kv/benchmark_hf_Qwen_Qwen2.5-32B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json,0.9976073868336808,0.9961227038485384,0.0
cnn_dailymail,5.808352927574454,shadow_kv_plus,125.958140625,112.80799789111654,188.2345367803282,209.42273409746122,127,0.9921875,6.547618178050475,Qwen/Qwen2.5-32B-Instruct,133.7253828125,120.71174184307509,198.9534886176898,210.80771665510838,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen32b_longprefix_n128_clean_20260711/Qwen_Qwen2_5-32B-Instruct/semantic/seed_42/cnn_dailymail/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-32B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json,1.056944660744541,1.0066133343336192,0.0
daily_dialog,0.2151830844777814,shadow_kv,96.7618125,86.47271661382412,138.46026185944993,160.05663999458193,,0.0,-0.2389384075809669,Qwen/Qwen2.5-32B-Instruct,96.9704765625,86.26659259121232,138.57547771897316,160.16766424509115,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen32b_longprefix_n128_clean_20260711/Qwen_Qwen2_5-32B-Instruct/semantic/seed_42/daily_dialog/shadow_kv/benchmark_hf_Qwen_Qwen2.5-32B-Instruct_public_dataset_daily_dialog_semantic_cuda.json,1.000832122213088,1.000693656011478,0.0
daily_dialog,13.173653611227193,shadow_kv_plus,84.195921875,74.25460091794625,123.05268721934226,144.20889775210526,127,0.9921875,13.92426814651966,Qwen/Qwen2.5-32B-Instruct,96.9704765625,86.26659259121232,138.57547771897316,160.16766424509115,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen32b_longprefix_n128_clean_20260711/Qwen_Qwen2_5-32B-Instruct/semantic/seed_42/daily_dialog/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-32B-Instruct_public_dataset_daily_dialog_semantic_cuda.json,1.1261475133164822,1.11066422905762,0.0
