[2026-06-08 10:39:38] INFO:     127.0.0.1:54344 - "GET /v1/models HTTP/1.1" 200 OK
[2026-06-08 10:39:39] INFO:     127.0.0.1:54366 - "GET /model_info HTTP/1.1" 200 OK
[2026-06-08 10:39:54] INFO:     127.0.0.1:54350 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:39:58] INFO:     127.0.0.1:42768 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:39:58] INFO:     127.0.0.1:49252 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:39:58] INFO:     127.0.0.1:49254 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:39:58] INFO:     127.0.0.1:54382 - "POST /generate HTTP/1.1" 200 OK
[2026-06-08 10:39:58] INFO:     127.0.0.1:49264 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:39:58] INFO:     127.0.0.1:49278 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:39:58] INFO:     127.0.0.1:49290 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:39:58] INFO:     127.0.0.1:49294 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:39:58] INFO:     127.0.0.1:49296 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:39:59] INFO:     127.0.0.1:49308 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:39:59] INFO:     127.0.0.1:49318 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:39:59] INFO:     127.0.0.1:49330 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:39:59] INFO:     127.0.0.1:49346 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:39:59] INFO:     127.0.0.1:49354 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:39:59] INFO:     127.0.0.1:49364 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:39:59] INFO:     127.0.0.1:49372 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:39:59] INFO:     127.0.0.1:49384 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-06-08 10:40:04] INFO:     127.0.0.1:49396 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:40:04] INFO:     127.0.0.1:49400 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:40:04] INFO:     127.0.0.1:49406 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:40:04] INFO:     127.0.0.1:49408 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:40:05] INFO:     127.0.0.1:49410 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:40:05] INFO:     127.0.0.1:49420 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:40:05] INFO:     127.0.0.1:49434 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:40:05] INFO:     127.0.0.1:49446 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:40:05] INFO:     127.0.0.1:49454 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:40:05] INFO:     127.0.0.1:49460 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:40:05] INFO:     127.0.0.1:49464 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:40:05] INFO:     127.0.0.1:49480 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-08 10:40:05] INFO:     127.0.0.1:49484 - "POST /v1/chat/completions HTTP/1.1" 200 OK
